,price,price_clipped,price_clipped_normalized,price_normalized 
2023-03-06 01:30:00,12.509,12.509,0.4688289115534714,0.23859843210559445
2023-03-06 01:45:00,12.509,12.509,0.4688289115534714,0.23859843210559445
2023-03-06 02:00:00,12.331,12.331,0.46215759120360184,0.23520323497434528
2023-03-06 02:15:00,12.331,12.331,0.46215759120360184,0.23520323497434528
2023-03-06 02:30:00,12.331,12.331,0.46215759120360184,0.23520323497434528
2023-03-06 02:45:00,12.331,12.331,0.46215759120360184,0.23520323497434528
2023-03-06 03:00:00,12.312,12.312,0.46144548397524493,0.2348408262917962
2023-03-06 03:15:00,12.312,12.312,0.46144548397524493,0.2348408262917962
2023-03-06 03:30:00,12.312,12.312,0.46144548397524493,0.2348408262917962
2023-03-06 03:45:00,12.312,12.312,0.46144548397524493,0.2348408262917962
2023-03-06 04:00:00,12.375,12.375,0.4638066816271651,0.23604249718656417
2023-03-06 04:15:00,12.375,12.375,0.4638066816271651,0.23604249718656417
2023-03-06 04:30:00,12.375,12.375,0.4638066816271651,0.23604249718656417
2023-03-06 04:45:00,12.375,12.375,0.4638066816271651,0.23604249718656417
2023-03-06 05:00:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-06 05:15:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-06 05:30:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-06 05:45:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-06 06:00:00,15.98,15.98,0.5989196583759271,0.30480477616495316
2023-03-06 06:15:00,15.98,15.98,0.5989196583759271,0.30480477616495316
2023-03-06 06:30:00,15.98,15.98,0.5989196583759271,0.30480477616495316
2023-03-06 06:45:00,15.98,15.98,0.5989196583759271,0.30480477616495316
2023-03-06 07:00:00,18.5,18.5,0.6933675644527316,0.3528716119556717
2023-03-06 07:15:00,18.5,18.5,0.6933675644527316,0.3528716119556717
2023-03-06 07:30:00,18.5,18.5,0.6933675644527316,0.3528716119556717
2023-03-06 07:45:00,18.5,18.5,0.6933675644527316,0.3528716119556717
2023-03-06 08:00:00,21.709,21.709,0.8136387273894244,0.41408053102409065
2023-03-06 08:15:00,21.709,21.709,0.8136387273894244,0.41408053102409065
2023-03-06 08:30:00,21.709,21.709,0.8136387273894244,0.41408053102409065
2023-03-06 08:45:00,21.709,21.709,0.8136387273894244,0.41408053102409065
2023-03-06 09:00:00,18.835,18.835,0.7059231392684974,0.3592614492532474
2023-03-06 09:15:00,18.835,18.835,0.7059231392684974,0.3592614492532474
2023-03-06 09:30:00,18.835,18.835,0.7059231392684974,0.3592614492532474
2023-03-06 09:45:00,18.835,18.835,0.7059231392684974,0.3592614492532474
2023-03-06 10:00:00,17.026,17.026,0.6381230352633627,0.32475632784633873
2023-03-06 10:15:00,17.026,17.026,0.6381230352633627,0.32475632784633873
2023-03-06 10:30:00,17.026,17.026,0.6381230352633627,0.32475632784633873
2023-03-06 10:45:00,17.026,17.026,0.6381230352633627,0.32475632784633873
2023-03-06 11:00:00,16.084,16.084,0.6028175084679858,0.30678848684837967
2023-03-06 11:15:00,16.084,16.084,0.6028175084679858,0.30678848684837967
2023-03-06 11:30:00,16.084,16.084,0.6028175084679858,0.30678848684837967
2023-03-06 11:45:00,16.084,16.084,0.6028175084679858,0.30678848684837967
2023-03-06 12:00:00,14.992,14.992,0.5618900825013705,0.28595952467240165
2023-03-06 12:15:00,14.992,14.992,0.5618900825013705,0.28595952467240165
2023-03-06 12:30:00,14.992,14.992,0.5618900825013705,0.28595952467240165
2023-03-06 12:45:00,14.992,14.992,0.5618900825013705,0.28595952467240165
2023-03-06 13:00:00,14.495,14.495,0.5432628565806673,0.27647967650256544
2023-03-06 13:15:00,14.495,14.495,0.5432628565806673,0.27647967650256544
2023-03-06 13:30:00,14.495,14.495,0.5432628565806673,0.27647967650256544
2023-03-06 13:45:00,14.495,14.495,0.5432628565806673,0.27647967650256544
2023-03-06 14:00:00,14.43,14.43,0.5408267002731307,0.27523985732542394
2023-03-06 14:15:00,14.43,14.43,0.5408267002731307,0.27523985732542394
2023-03-06 14:30:00,14.43,14.43,0.5408267002731307,0.27523985732542394
2023-03-06 14:45:00,14.43,14.43,0.5408267002731307,0.27523985732542394
2023-03-06 15:00:00,14.578,14.578,0.5463736407887525,0.2780628302210693
2023-03-06 15:15:00,14.578,14.578,0.5463736407887525,0.2780628302210693
2023-03-06 15:30:00,14.578,14.578,0.5463736407887525,0.2780628302210693
2023-03-06 15:45:00,14.578,14.578,0.5463736407887525,0.2780628302210693
2023-03-06 16:00:00,15.2,15.2,0.5696857826854876,0.28992694603925456
2023-03-06 16:15:00,15.2,15.2,0.5696857826854876,0.28992694603925456
2023-03-06 16:30:00,15.2,15.2,0.5696857826854876,0.28992694603925456
2023-03-06 16:45:00,15.2,15.2,0.5696857826854876,0.28992694603925456
2023-03-06 17:00:00,16.201,16.201,0.6072025898215516,0.3090201613672344
2023-03-06 17:15:00,16.201,16.201,0.6072025898215516,0.3090201613672344
2023-03-06 17:30:00,16.201,16.201,0.6072025898215516,0.3090201613672344
2023-03-06 17:45:00,16.201,16.201,0.6072025898215516,0.3090201613672344
2023-03-06 18:00:00,18.486,18.486,0.6928428538634162,0.3526045739790566
2023-03-06 18:15:00,18.486,18.486,0.6928428538634162,0.3526045739790566
2023-03-06 18:30:00,18.486,18.486,0.6928428538634162,0.3526045739790566
2023-03-06 18:45:00,18.486,18.486,0.6928428538634162,0.3526045739790566
2023-03-06 19:00:00,17.461,17.461,0.6544265428599538,0.33305357926259366
2023-03-06 19:15:00,17.461,17.461,0.6544265428599538,0.33305357926259366
2023-03-06 19:30:00,17.461,17.461,0.6544265428599538,0.33305357926259366
2023-03-06 19:45:00,17.461,17.461,0.6544265428599538,0.33305357926259366
2023-03-06 20:00:00,14.795,14.795,0.554506654923144,0.2822019188586034
2023-03-06 20:15:00,14.795,14.795,0.554506654923144,0.2822019188586034
2023-03-06 20:30:00,14.795,14.795,0.554506654923144,0.2822019188586034
2023-03-06 20:45:00,14.795,14.795,0.554506654923144,0.2822019188586034
2023-03-06 21:00:00,13.039,13.039,0.4886929552918469,0.24870772693459475
2023-03-06 21:15:00,13.039,13.039,0.4886929552918469,0.24870772693459475
2023-03-06 21:30:00,13.039,13.039,0.4886929552918469,0.24870772693459475
2023-03-06 21:45:00,13.039,13.039,0.4886929552918469,0.24870772693459475
2023-03-06 22:00:00,12.065,12.065,0.4521880900066058,0.2301295134186583
2023-03-06 22:15:00,12.065,12.065,0.4521880900066058,0.2301295134186583
2023-03-06 22:30:00,12.065,12.065,0.4521880900066058,0.2301295134186583
2023-03-06 22:45:00,12.065,12.065,0.4521880900066058,0.2301295134186583
2023-03-06 23:00:00,10.858,10.858,0.4069505413420411,0.2071070250061991
2023-03-06 23:15:00,10.858,10.858,0.4069505413420411,0.2071070250061991
2023-03-06 23:30:00,10.858,10.858,0.4069505413420411,0.2071070250061991
2023-03-06 23:45:00,10.858,10.858,0.4069505413420411,0.2071070250061991
2023-03-07 00:00:00,9.806,9.806,0.367522288487756,0.18704102847769277
2023-03-07 00:15:00,9.806,9.806,0.367522288487756,0.18704102847769277
2023-03-07 00:30:00,9.806,9.806,0.367522288487756,0.18704102847769277
2023-03-07 00:45:00,9.806,9.806,0.367522288487756,0.18704102847769277
2023-03-07 01:00:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 01:15:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 01:30:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 01:45:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 02:00:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-03-07 02:15:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-03-07 02:30:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-03-07 02:45:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-03-07 03:00:00,7.896,7.896,0.2959367723739875,0.15060941881091805
2023-03-07 03:15:00,7.896,7.896,0.2959367723739875,0.15060941881091805
2023-03-07 03:30:00,7.896,7.896,0.2959367723739875,0.15060941881091805
2023-03-07 03:45:00,7.896,7.896,0.2959367723739875,0.15060941881091805
2023-03-07 04:00:00,7.852,7.852,0.29428768195042426,0.14977015659869916
2023-03-07 04:15:00,7.852,7.852,0.29428768195042426,0.14977015659869916
2023-03-07 04:30:00,7.852,7.852,0.29428768195042426,0.14977015659869916
2023-03-07 04:45:00,7.852,7.852,0.29428768195042426,0.14977015659869916
2023-03-07 05:00:00,8.557,8.557,0.3207106080552446,0.16321742613538825
2023-03-07 05:15:00,8.557,8.557,0.3207106080552446,0.16321742613538825
2023-03-07 05:30:00,8.557,8.557,0.3207106080552446,0.16321742613538825
2023-03-07 05:45:00,8.557,8.557,0.3207106080552446,0.16321742613538825
2023-03-07 06:00:00,9.871,9.871,0.36995844479529266,0.18828084765483435
2023-03-07 06:15:00,9.871,9.871,0.36995844479529266,0.18828084765483435
2023-03-07 06:30:00,9.871,9.871,0.36995844479529266,0.18828084765483435
2023-03-07 06:45:00,9.871,9.871,0.36995844479529266,0.18828084765483435
2023-03-07 07:00:00,9.957,9.957,0.37318166698680266,0.18992122379689855
2023-03-07 07:15:00,9.957,9.957,0.37318166698680266,0.18992122379689855
2023-03-07 07:30:00,9.957,9.957,0.37318166698680266,0.18992122379689855
2023-03-07 07:45:00,9.957,9.957,0.37318166698680266,0.18992122379689855
2023-03-07 08:00:00,10.559,10.559,0.3957442223273726,0.20140385679134795
2023-03-07 08:15:00,10.559,10.559,0.3957442223273726,0.20140385679134795
2023-03-07 08:30:00,10.559,10.559,0.3957442223273726,0.20140385679134795
2023-03-07 08:45:00,10.559,10.559,0.3957442223273726,0.20140385679134795
2023-03-07 09:00:00,9.192,9.192,0.344509981213487,0.17532950578900186
2023-03-07 09:15:00,9.192,9.192,0.344509981213487,0.17532950578900186
2023-03-07 09:30:00,9.192,9.192,0.344509981213487,0.17532950578900186
2023-03-07 09:45:00,9.192,9.192,0.344509981213487,0.17532950578900186
2023-03-07 10:00:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 10:15:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 10:30:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 10:45:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 11:00:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 11:15:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 11:30:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 11:45:00,9.426,9.426,0.35328014392061885,0.17979285482671142
2023-03-07 12:00:00,8.757,8.757,0.3282064736168957,0.16703225437274685
2023-03-07 12:15:00,8.757,8.757,0.3282064736168957,0.16703225437274685
2023-03-07 12:30:00,8.757,8.757,0.3282064736168957,0.16703225437274685
2023-03-07 12:45:00,8.757,8.757,0.3282064736168957,0.16703225437274685
2023-03-07 13:00:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 13:15:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 13:30:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 13:45:00,9.386,9.386,0.3517809708082886,0.1790298891792397
2023-03-07 14:00:00,9.507,9.507,0.3563159694730875,0.18133786026284165
2023-03-07 14:15:00,9.507,9.507,0.3563159694730875,0.18133786026284165
2023-03-07 14:30:00,9.507,9.507,0.3563159694730875,0.18133786026284165
2023-03-07 14:45:00,9.507,9.507,0.3563159694730875,0.18133786026284165
2023-03-07 15:00:00,9.76,9.76,0.36579823940857625,0.1861636179831003
2023-03-07 15:15:00,9.76,9.76,0.36579823940857625,0.1861636179831003
2023-03-07 15:30:00,9.76,9.76,0.36579823940857625,0.1861636179831003
2023-03-07 15:45:00,9.76,9.76,0.36579823940857625,0.1861636179831003
2023-03-07 16:00:00,10.922,10.922,0.4093492183217695,0.20832777004215386
2023-03-07 16:15:00,10.922,10.922,0.4093492183217695,0.20832777004215386
2023-03-07 16:30:00,10.922,10.922,0.4093492183217695,0.20832777004215386
2023-03-07 16:45:00,10.922,10.922,0.4093492183217695,0.20832777004215386
2023-03-07 17:00:00,14.297,14.297,0.5358419496746327,0.27270299654758046
2023-03-07 17:15:00,14.297,14.297,0.5358419496746327,0.27270299654758046
2023-03-07 17:30:00,14.297,14.297,0.5358419496746327,0.27270299654758046
2023-03-07 17:45:00,14.297,14.297,0.5358419496746327,0.27270299654758046
2023-03-07 18:00:00,16.408,16.408,0.6149608106778607,0.31296850859290065
2023-03-07 18:15:00,16.408,16.408,0.6149608106778607,0.31296850859290065
2023-03-07 18:30:00,16.408,16.408,0.6149608106778607,0.31296850859290065
2023-03-07 18:45:00,16.408,16.408,0.6149608106778607,0.31296850859290065
2023-03-07 19:00:00,14.391,14.391,0.5393650064886087,0.274495965819139
2023-03-07 19:15:00,14.391,14.391,0.5393650064886087,0.274495965819139
2023-03-07 19:30:00,14.391,14.391,0.5393650064886087,0.274495965819139
2023-03-07 19:45:00,14.391,14.391,0.5393650064886087,0.274495965819139
2023-03-07 20:00:00,15.214,15.214,0.5702104932748032,0.2901939840158697
2023-03-07 20:15:00,15.214,15.214,0.5702104932748032,0.2901939840158697
2023-03-07 20:30:00,15.214,15.214,0.5702104932748032,0.2901939840158697
2023-03-07 20:45:00,15.214,15.214,0.5702104932748032,0.2901939840158697
2023-03-07 21:00:00,13.643,13.643,0.5113304692880334,0.2602285082114178
2023-03-07 21:15:00,13.643,13.643,0.5113304692880334,0.2602285082114178
2023-03-07 21:30:00,13.643,13.643,0.5113304692880334,0.2602285082114178
2023-03-07 21:45:00,13.643,13.643,0.5113304692880334,0.2602285082114178
2023-03-07 22:00:00,12.221,12.221,0.4580348651446937,0.23310507944379805
2023-03-07 22:15:00,12.221,12.221,0.4580348651446937,0.23310507944379805
2023-03-07 22:30:00,12.221,12.221,0.4580348651446937,0.23310507944379805
2023-03-07 22:45:00,12.221,12.221,0.4580348651446937,0.23310507944379805
2023-03-07 23:00:00,11.549,11.549,0.4328487568575458,0.2202872565662731
2023-03-07 23:15:00,11.549,11.549,0.4328487568575458,0.2202872565662731
2023-03-07 23:30:00,11.549,11.549,0.4328487568575458,0.2202872565662731
2023-03-07 23:45:00,11.549,11.549,0.4328487568575458,0.2202872565662731
2023-03-08 00:00:00,11.43,11.43,0.4283887168483634,0.21801743376504473
2023-03-08 00:15:00,11.43,11.43,0.4283887168483634,0.21801743376504473
2023-03-08 00:30:00,11.43,11.43,0.4283887168483634,0.21801743376504473
2023-03-08 00:45:00,11.43,11.43,0.4283887168483634,0.21801743376504473
2023-03-08 01:00:00,11.21,11.21,0.42014326473054714,0.21382112270395026
2023-03-08 01:15:00,11.21,11.21,0.42014326473054714,0.21382112270395026
2023-03-08 01:30:00,11.21,11.21,0.42014326473054714,0.21382112270395026
2023-03-08 01:45:00,11.21,11.21,0.42014326473054714,0.21382112270395026
2023-03-08 02:00:00,11.202,11.202,0.41984343010808106,0.21366852957445592
2023-03-08 02:15:00,11.202,11.202,0.41984343010808106,0.21366852957445592
2023-03-08 02:30:00,11.202,11.202,0.41984343010808106,0.21366852957445592
2023-03-08 02:45:00,11.202,11.202,0.41984343010808106,0.21366852957445592
2023-03-08 03:00:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 03:15:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 03:30:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 03:45:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 04:00:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 04:15:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 04:30:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 04:45:00,11.1,11.1,0.41602053867163896,0.21172296717340303
2023-03-08 05:00:00,11.823,11.823,0.4431180926770079,0.2255135712514544
2023-03-08 05:15:00,11.823,11.823,0.4431180926770079,0.2255135712514544
2023-03-08 05:30:00,11.823,11.823,0.4431180926770079,0.2255135712514544
2023-03-08 05:45:00,11.823,11.823,0.4431180926770079,0.2255135712514544
2023-03-08 06:00:00,14.068,14.068,0.5272591836065421,0.26833501821580485
2023-03-08 06:15:00,14.068,14.068,0.5272591836065421,0.26833501821580485
2023-03-08 06:30:00,14.068,14.068,0.5272591836065421,0.26833501821580485
2023-03-08 06:45:00,14.068,14.068,0.5272591836065421,0.26833501821580485
2023-03-08 07:00:00,15.853,15.853,0.5941597837442786,0.30238236023423043
2023-03-08 07:15:00,15.853,15.853,0.5941597837442786,0.30238236023423043
2023-03-08 07:30:00,15.853,15.853,0.5941597837442786,0.30238236023423043
2023-03-08 07:45:00,15.853,15.853,0.5941597837442786,0.30238236023423043
2023-03-08 08:00:00,17.31,17.31,0.6487671643609072,0.3301733839433879
2023-03-08 08:15:00,17.31,17.31,0.6487671643609072,0.3301733839433879
2023-03-08 08:30:00,17.31,17.31,0.6487671643609072,0.3301733839433879
2023-03-08 08:45:00,17.31,17.31,0.6487671643609072,0.3301733839433879
2023-03-08 09:00:00,16.3,16.3,0.610913043274569,0.310908501344727
2023-03-08 09:15:00,16.3,16.3,0.610913043274569,0.310908501344727
2023-03-08 09:30:00,16.3,16.3,0.610913043274569,0.310908501344727
2023-03-08 09:45:00,16.3,16.3,0.610913043274569,0.310908501344727
2023-03-08 10:00:00,15.299,15.299,0.5733962361385049,0.2918152860167471
2023-03-08 10:15:00,15.299,15.299,0.5733962361385049,0.2918152860167471
2023-03-08 10:30:00,15.299,15.299,0.5733962361385049,0.2918152860167471
2023-03-08 10:45:00,15.299,15.299,0.5733962361385049,0.2918152860167471
2023-03-08 11:00:00,14.417,14.417,0.5403394690116233,0.2749918934899956
2023-03-08 11:15:00,14.417,14.417,0.5403394690116233,0.2749918934899956
2023-03-08 11:30:00,14.417,14.417,0.5403394690116233,0.2749918934899956
2023-03-08 11:45:00,14.417,14.417,0.5403394690116233,0.2749918934899956
2023-03-08 12:00:00,13.717,13.717,0.5141039395458443,0.2616399946592405
2023-03-08 12:15:00,13.717,13.717,0.5141039395458443,0.2616399946592405
2023-03-08 12:30:00,13.717,13.717,0.5141039395458443,0.2616399946592405
2023-03-08 12:45:00,13.717,13.717,0.5141039395458443,0.2616399946592405
2023-03-08 13:00:00,13.593,13.593,0.5094565028976206,0.2592748011520781
2023-03-08 13:15:00,13.593,13.593,0.5094565028976206,0.2592748011520781
2023-03-08 13:30:00,13.593,13.593,0.5094565028976206,0.2592748011520781
2023-03-08 13:45:00,13.593,13.593,0.5094565028976206,0.2592748011520781
2023-03-08 14:00:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-08 14:15:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-08 14:30:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-08 14:45:00,13.744,13.744,0.5151158813966672,0.2621549964712839
2023-03-08 15:00:00,14.109,14.109,0.5287958360466806,0.26911705800446334
2023-03-08 15:15:00,14.109,14.109,0.5287958360466806,0.26911705800446334
2023-03-08 15:30:00,14.109,14.109,0.5287958360466806,0.26911705800446334
2023-03-08 15:45:00,14.109,14.109,0.5287958360466806,0.26911705800446334
2023-03-08 16:00:00,14.447,14.447,0.541463848845871,0.2755641177255994
2023-03-08 16:15:00,14.447,14.447,0.541463848845871,0.2755641177255994
2023-03-08 16:30:00,14.447,14.447,0.541463848845871,0.2755641177255994
2023-03-08 16:45:00,14.447,14.447,0.541463848845871,0.2755641177255994
2023-03-08 17:00:00,15.301,15.301,0.5734711947941215,0.2918534342991207
2023-03-08 17:15:00,15.301,15.301,0.5734711947941215,0.2918534342991207
2023-03-08 17:30:00,15.301,15.301,0.5734711947941215,0.2918534342991207
2023-03-08 17:45:00,15.301,15.301,0.5734711947941215,0.2918534342991207
2023-03-08 18:00:00,16.689,16.689,0.6254925017919805,0.31832834226638945
2023-03-08 18:15:00,16.689,16.689,0.6254925017919805,0.31832834226638945
2023-03-08 18:30:00,16.689,16.689,0.6254925017919805,0.31832834226638945
2023-03-08 18:45:00,16.689,16.689,0.6254925017919805,0.31832834226638945
2023-03-08 19:00:00,17.002,17.002,0.6372235313959644,0.32429854845785566
2023-03-08 19:15:00,17.002,17.002,0.6372235313959644,0.32429854845785566
2023-03-08 19:30:00,17.002,17.002,0.6372235313959644,0.32429854845785566
2023-03-08 19:45:00,17.002,17.002,0.6372235313959644,0.32429854845785566
2023-03-08 20:00:00,15.377,15.377,0.576319623707549,0.29330306902931697
2023-03-08 20:15:00,15.377,15.377,0.576319623707549,0.29330306902931697
2023-03-08 20:30:00,15.377,15.377,0.576319623707549,0.29330306902931697
2023-03-08 20:45:00,15.377,15.377,0.576319623707549,0.29330306902931697
2023-03-08 21:00:00,13.464,13.464,0.5046216696103556,0.2568142369389818
2023-03-08 21:15:00,13.464,13.464,0.5046216696103556,0.2568142369389818
2023-03-08 21:30:00,13.464,13.464,0.5046216696103556,0.2568142369389818
2023-03-08 21:45:00,13.464,13.464,0.5046216696103556,0.2568142369389818
2023-03-08 22:00:00,12.882,12.882,0.48280870082595073,0.24571308676826825
2023-03-08 22:15:00,12.882,12.882,0.48280870082595073,0.24571308676826825
2023-03-08 22:30:00,12.882,12.882,0.48280870082595073,0.24571308676826825
2023-03-08 22:45:00,12.882,12.882,0.48280870082595073,0.24571308676826825
2023-03-08 23:00:00,11.9,11.9,0.4460040009182436,0.22698228012283747
2023-03-08 23:15:00,11.9,11.9,0.4460040009182436,0.22698228012283747
2023-03-08 23:30:00,11.9,11.9,0.4460040009182436,0.22698228012283747
2023-03-08 23:45:00,11.9,11.9,0.4460040009182436,0.22698228012283747
2023-03-09 00:00:00,11.366,11.366,0.42599003986863504,0.21679668872908997
2023-03-09 00:15:00,11.366,11.366,0.42599003986863504,0.21679668872908997
2023-03-09 00:30:00,11.366,11.366,0.42599003986863504,0.21679668872908997
2023-03-09 00:45:00,11.366,11.366,0.42599003986863504,0.21679668872908997
2023-03-09 01:00:00,11.139,11.139,0.41748223245616095,0.21246685867968793
2023-03-09 01:15:00,11.139,11.139,0.41748223245616095,0.21246685867968793
2023-03-09 01:30:00,11.139,11.139,0.41748223245616095,0.21246685867968793
2023-03-09 01:45:00,11.139,11.139,0.41748223245616095,0.21246685867968793
2023-03-09 02:00:00,11.102,11.102,0.41609549732725554,0.2117611154557766
2023-03-09 02:15:00,11.102,11.102,0.41609549732725554,0.2117611154557766
2023-03-09 02:30:00,11.102,11.102,0.41609549732725554,0.2117611154557766
2023-03-09 02:45:00,11.102,11.102,0.41609549732725554,0.2117611154557766
2023-03-09 03:00:00,10.938,10.938,0.40994888756670156,0.20863295630114256
2023-03-09 03:15:00,10.938,10.938,0.40994888756670156,0.20863295630114256
2023-03-09 03:30:00,10.938,10.938,0.40994888756670156,0.20863295630114256
2023-03-09 03:45:00,10.938,10.938,0.40994888756670156,0.20863295630114256
2023-03-09 04:00:00,11.122,11.122,0.4168450838834206,0.21214259827951246
2023-03-09 04:15:00,11.122,11.122,0.4168450838834206,0.21214259827951246
2023-03-09 04:30:00,11.122,11.122,0.4168450838834206,0.21214259827951246
2023-03-09 04:45:00,11.122,11.122,0.4168450838834206,0.21214259827951246
2023-03-09 05:00:00,11.302,11.302,0.42359136288890664,0.2155759436931352
2023-03-09 05:15:00,11.302,11.302,0.42359136288890664,0.2155759436931352
2023-03-09 05:30:00,11.302,11.302,0.42359136288890664,0.2155759436931352
2023-03-09 05:45:00,11.302,11.302,0.42359136288890664,0.2155759436931352
2023-03-09 06:00:00,13.739,13.739,0.514928484757626,0.2620596257653499
2023-03-09 06:15:00,13.739,13.739,0.514928484757626,0.2620596257653499
2023-03-09 06:30:00,13.739,13.739,0.514928484757626,0.2620596257653499
2023-03-09 06:45:00,13.739,13.739,0.514928484757626,0.2620596257653499
2023-03-09 07:00:00,15.0,15.0,0.5621899171238365,0.286112117801896
2023-03-09 07:15:00,15.0,15.0,0.5621899171238365,0.286112117801896
2023-03-09 07:30:00,15.0,15.0,0.5621899171238365,0.286112117801896
2023-03-09 07:45:00,15.0,15.0,0.5621899171238365,0.286112117801896
2023-03-09 08:00:00,15.906,15.906,0.5961461881181163,0.3033932897171305
2023-03-09 08:15:00,15.906,15.906,0.5961461881181163,0.3033932897171305
2023-03-09 08:30:00,15.906,15.906,0.5961461881181163,0.3033932897171305
2023-03-09 08:45:00,15.906,15.906,0.5961461881181163,0.3033932897171305
2023-03-09 09:00:00,15.093,15.093,0.5656754946100042,0.28788601293226773
2023-03-09 09:15:00,15.093,15.093,0.5656754946100042,0.28788601293226773
2023-03-09 09:30:00,15.093,15.093,0.5656754946100042,0.28788601293226773
2023-03-09 09:45:00,15.093,15.093,0.5656754946100042,0.28788601293226773
2023-03-09 10:00:00,14.236,14.236,0.5335557106783291,0.27153947393518607
2023-03-09 10:15:00,14.236,14.236,0.5335557106783291,0.27153947393518607
2023-03-09 10:30:00,14.236,14.236,0.5335557106783291,0.27153947393518607
2023-03-09 10:45:00,14.236,14.236,0.5335557106783291,0.27153947393518607
2023-03-09 11:00:00,13.181,13.181,0.4940150198406192,0.25141625498311937
2023-03-09 11:15:00,13.181,13.181,0.4940150198406192,0.25141625498311937
2023-03-09 11:30:00,13.181,13.181,0.4940150198406192,0.25141625498311937
2023-03-09 11:45:00,13.181,13.181,0.4940150198406192,0.25141625498311937
2023-03-09 12:00:00,12.2,12.2,0.4572477992607203,0.23270452247887538
2023-03-09 12:15:00,12.2,12.2,0.4572477992607203,0.23270452247887538
2023-03-09 12:30:00,12.2,12.2,0.4572477992607203,0.23270452247887538
2023-03-09 12:45:00,12.2,12.2,0.4572477992607203,0.23270452247887538
2023-03-09 13:00:00,11.645,11.645,0.43644677232713835,0.22211837412020524
2023-03-09 13:15:00,11.645,11.645,0.43644677232713835,0.22211837412020524
2023-03-09 13:30:00,11.645,11.645,0.43644677232713835,0.22211837412020524
2023-03-09 13:45:00,11.645,11.645,0.43644677232713835,0.22211837412020524
2023-03-09 14:00:00,11.619,11.619,0.4354723098041237,0.22162244644934861
2023-03-09 14:15:00,11.619,11.619,0.4354723098041237,0.22162244644934861
2023-03-09 14:30:00,11.619,11.619,0.4354723098041237,0.22162244644934861
2023-03-09 14:45:00,11.619,11.619,0.4354723098041237,0.22162244644934861
2023-03-09 15:00:00,11.672,11.672,0.43745871417796134,0.22263337593224866
2023-03-09 15:15:00,11.672,11.672,0.43745871417796134,0.22263337593224866
2023-03-09 15:30:00,11.672,11.672,0.43745871417796134,0.22263337593224866
2023-03-09 15:45:00,11.672,11.672,0.43745871417796134,0.22263337593224866
2023-03-09 16:00:00,11.836,11.836,0.44360532393851526,0.2257615350868827
2023-03-09 16:15:00,11.836,11.836,0.44360532393851526,0.2257615350868827
2023-03-09 16:30:00,11.836,11.836,0.44360532393851526,0.2257615350868827
2023-03-09 16:45:00,11.836,11.836,0.44360532393851526,0.2257615350868827
2023-03-09 17:00:00,13.585,13.585,0.5091566682751546,0.2591222080225838
2023-03-09 17:15:00,13.585,13.585,0.5091566682751546,0.2591222080225838
2023-03-09 17:30:00,13.585,13.585,0.5091566682751546,0.2591222080225838
2023-03-09 17:45:00,13.585,13.585,0.5091566682751546,0.2591222080225838
2023-03-09 18:00:00,14.722,14.722,0.5517706639931413,0.2808095065519675
2023-03-09 18:15:00,14.722,14.722,0.5517706639931413,0.2808095065519675
2023-03-09 18:30:00,14.722,14.722,0.5517706639931413,0.2808095065519675
2023-03-09 18:45:00,14.722,14.722,0.5517706639931413,0.2808095065519675
2023-03-09 19:00:00,14.504,14.504,0.5436001705309416,0.2766513437732466
